ID,Title,Author,Theme,Difficulty,ClearRate,Stars,PlayersPlayed,Clears,RoundsPlayed,Flag,Tag,Link
B814-0000-03D7-6571,Pit - Hard,Larry,sb,Expert,0.08%,11,22,1,1247,DE,---,https://supermariomakerbookmark.nintendo.net/courses/B814-0000-03D7-6571
E23D-0000-03E3-5AAD,everybody loves bumpers,gecko,sb,Normal,17.99%,43,66,25,139,US,Dash,https://supermariomakerbookmark.nintendo.net/courses/E23D-0000-03E3-5AAD
3EF4-0000-03EA-F060,CreditFrog,Happytime,sb,Super Expert,1.13%,24,36,10,888,CA,Traditional,https://supermariomakerbookmark.nintendo.net/courses/3EF4-0000-03EA-F060
25FE-0000-03E8-A48A,はぐちゃん(トゲ),ゆういっちゃん,sb,Expert,1.79%,37,130,93,5197,JP,---,https://supermariomakerbookmark.nintendo.net/courses/25FE-0000-03E8-A48A
84AE-0000-03EA-BCCD,Sonic the Jayhog (20s),Trokill,sb,Expert,4.72%,47,67,36,763,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/84AE-0000-03EA-BCCD
E629-0000-03EB-9A27,Beginner Course...,BinaSensei,sb,Super Expert,1.18%,13,20,10,847,IT,Remix,https://supermariomakerbookmark.nintendo.net/courses/E629-0000-03EB-9A27
F77C-0000-03EB-6D03,Peggy Platter,xwater,sb,Super Expert,0.41%,13,30,8,1939,CA,---,https://supermariomakerbookmark.nintendo.net/courses/F77C-0000-03EB-6D03
7714-0000-03EB-5A62,おはな2,Nova/ムロタモ,sb,Expert,5.75%,13,18,10,174,JP,---,https://supermariomakerbookmark.nintendo.net/courses/7714-0000-03EB-5A62
47FC-0000-03E9-59ED,A137 ◆Donkey jungle ice◆,Adrîan,sb,Normal,22.56%,36,52,30,133,BE,---,https://supermariomakerbookmark.nintendo.net/courses/47FC-0000-03E9-59ED
4E0B-0000-03E4-BB13,3.サラマンs,えいちてぃーえす,sb,Normal,10.83%,18,28,17,157,JP,---,https://supermariomakerbookmark.nintendo.net/courses/4E0B-0000-03E4-BB13
85FF-0000-03EA-C2AC,This level is cool,7,sb,Expert,2.36%,23,33,22,934,US,---,https://supermariomakerbookmark.nintendo.net/courses/85FF-0000-03EA-C2AC
0DD5-0000-03E8-0E62,Pikathor Ragnarok !,Newt82 ★2★,sb,Easy,44.44%,23,38,32,72,US,---,https://supermariomakerbookmark.nintendo.net/courses/0DD5-0000-03E8-0E62
3BFA-0000-03EB-04C6,PianoGuys ♪Fight Song♪ Goofymama,♪J-Wiz♪,sb,Easy,91.49%,28,44,43,47,US,---,https://supermariomakerbookmark.nintendo.net/courses/3BFA-0000-03EB-04C6
4E74-0000-03EB-4E22,Loosin&#39; Weight Speedrun for Momo,Laeticia,sb,Expert,7.52%,15,22,10,133,CA,---,https://supermariomakerbookmark.nintendo.net/courses/4E74-0000-03EB-4E22
681D-0000-03E8-D986,Another Kingdom 4:Another Castle,DaddyJDM,sb,Normal,27.59%,15,22,16,58,US,---,https://supermariomakerbookmark.nintendo.net/courses/681D-0000-03E8-D986
6B4E-0000-03E7-1E81,キモチイイ～～!!,はすのは,sb,Expert,0.87%,20,29,7,803,JP,---,https://supermariomakerbookmark.nintendo.net/courses/6B4E-0000-03E7-1E81
F4B2-0000-03E6-B159,応/援団練習があるので、多忙になります。すみません。,ゆうくん,sb,Normal,16.09%,40,58,28,174,JP,---,https://supermariomakerbookmark.nintendo.net/courses/F4B2-0000-03E6-B159
FAE6-0000-03E6-6ACC,Yoshi goes n an adventure,? Block,sb,Easy,50.00%,25,40,36,72,GB,---,https://supermariomakerbookmark.nintendo.net/courses/FAE6-0000-03E6-6ACC
E6BC-0000-03E6-3F34,4-2 Lost Levels Auto scrolling ,Gio22,sb,Normal,7.43%,25,35,13,175,IT,Autoscroll,https://supermariomakerbookmark.nintendo.net/courses/E6BC-0000-03E6-3F34
A882-0000-03E5-F4E3,The 8 Challenges:StrangeMushroom,Erick,sb,Easy,78.57%,10,14,11,14,BR,---,https://supermariomakerbookmark.nintendo.net/courses/A882-0000-03E5-F4E3
B3B2-0000-03E5-48F4,W ＫＯ,ババさま,sb,Expert,3.90%,50,73,27,692,JP,---,https://supermariomakerbookmark.nintendo.net/courses/B3B2-0000-03E5-48F4
5094-0000-03E5-0A71,ノーマル系！,spw-02,sb,Normal,23.85%,40,58,31,130,JP,---,https://supermariomakerbookmark.nintendo.net/courses/5094-0000-03E5-0A71
321F-0000-03DF-2CEA,Guide the flame ,steffimjau,sb,Normal,14.29%,10,24,19,133,NO,---,https://supermariomakerbookmark.nintendo.net/courses/321F-0000-03DF-2CEA
3A86-0000-03D8-3BE4,針マリオ7,ブラック,sb,Expert,11.24%,10,14,10,89,JP,---,https://supermariomakerbookmark.nintendo.net/courses/3A86-0000-03D8-3BE4
F4DA-0000-03D3-3A03,Sorka&#39;s Workout-Treadmill Day,Cahlroisse,sb,Easy,52.38%,10,14,11,21,US,---,https://supermariomakerbookmark.nintendo.net/courses/F4DA-0000-03D3-3A03
625A-0000-03E1-3705,◆Je suis en vacances!◆,Adrîan,sb,Easy,49.03%,49,85,76,155,BE,---,https://supermariomakerbookmark.nintendo.net/courses/625A-0000-03E1-3705
73F8-0000-03E6-7A29,Kirby ♪Green Greens♪ Ver. 2.0,♪J-Wiz♪,sb,Easy,96.55%,34,57,56,58,US,---,https://supermariomakerbookmark.nintendo.net/courses/73F8-0000-03E6-7A29
6BB9-0000-03EB-985E,だいちゃんコース2ー2,だいちゃん,sb,Normal,38.89%,12,23,21,54,JP,---,https://supermariomakerbookmark.nintendo.net/courses/6BB9-0000-03EB-985E
ACEC-0000-03E4-8231,precision relapse,mr j,sb,Super Expert,0.63%,55,85,16,2549,US,---,https://supermariomakerbookmark.nintendo.net/courses/ACEC-0000-03E4-8231
1B9F-0000-03EB-04D4,Kid Icarus ♪Underworld Theme♪,♪J-Wiz♪,sb,Easy,93.88%,33,49,46,49,US,---,https://supermariomakerbookmark.nintendo.net/courses/1B9F-0000-03EB-04D4
F441-0000-03EC-BE21,リズム感が試されるコース,ふるい,sb,Expert,5.08%,7,11,6,118,JP,---,https://supermariomakerbookmark.nintendo.net/courses/F441-0000-03EC-BE21
BFE6-0000-03EA-0DE1,Célébration sorti SMM2 !!!,★harmony★♪,sb,Easy,81.82%,7,10,9,11,FR,---,https://supermariomakerbookmark.nintendo.net/courses/BFE6-0000-03EA-0DE1
EE54-0000-03E9-D12C,置き土産 4,あいすくりーむ,sb,Super Expert,1.92%,7,10,1,52,JP,---,https://supermariomakerbookmark.nintendo.net/courses/EE54-0000-03E9-D12C
25C2-0000-03E9-9FF2,Rushin&#39; and Crushin&#39;,tEmMaH,sb,Expert,5.62%,7,10,5,89,CA,---,https://supermariomakerbookmark.nintendo.net/courses/25C2-0000-03E9-9FF2
63BB-0000-03E9-100C,MINECRAFT10years ~転落ミニゲーム~,ゆ,sb,Expert,2.22%,7,10,1,45,JP,---,https://supermariomakerbookmark.nintendo.net/courses/63BB-0000-03E9-100C
3B77-0000-03E9-0136,fun lil lvl... wait a minute!!!,chess_w_c,sb,Super Expert,0.36%,14,33,6,1687,US,---,https://supermariomakerbookmark.nintendo.net/courses/3B77-0000-03E9-0136
DBE9-0000-03E7-80EC,Costumes for Sorka,crashbashr,sb,Easy,50.00%,7,10,6,12,US,Costume,https://supermariomakerbookmark.nintendo.net/courses/DBE9-0000-03E7-80EC
363F-0000-03E6-779F,gotta go fast (&gt;^_^)&gt; v2,Donutboy,sb,Super Expert,1.42%,14,23,12,847,DE,---,https://supermariomakerbookmark.nintendo.net/courses/363F-0000-03E6-779F
CE40-0000-03E5-F75C,Squalor Victoria,Markabusi,sb,Super Expert,1.35%,14,22,11,813,GB,---,https://supermariomakerbookmark.nintendo.net/courses/CE40-0000-03E5-F75C
6412-0000-03E3-509A,Find the missing children,Robuken,sb,Easy,35.90%,7,14,14,39,US,---,https://supermariomakerbookmark.nintendo.net/courses/6412-0000-03E3-509A
9EC3-0000-03DA-0084,Ah Spaghetti. Ah Ravioli.,Holly,sb,Easy,57.14%,21,34,20,35,GB,---,https://supermariomakerbookmark.nintendo.net/courses/9EC3-0000-03DA-0084
81EB-0000-03D9-ED3C,Explosive Bizkit,RecycleBin,sb,Super Expert,2.59%,21,34,23,888,CA,---,https://supermariomakerbookmark.nintendo.net/courses/81EB-0000-03D9-ED3C
CBB0-0000-03DE-083E,Za Warudo (Sorka Edition),суьεя★ρяø,sb,Normal,5.88%,23,34,3,51,CA,---,https://supermariomakerbookmark.nintendo.net/courses/CBB0-0000-03DE-083E
BD63-0000-03E7-48A3,Ceiling Crawl 2,The Alt,sb,Super Expert,1.04%,16,25,12,1154,US,---,https://supermariomakerbookmark.nintendo.net/courses/BD63-0000-03E7-48A3
5167-0000-03EC-11D1,Piranha creepers cave !,Loulou,sb,Normal,37.93%,18,27,22,58,FR,---,https://supermariomakerbookmark.nintendo.net/courses/5167-0000-03EC-11D1
2C9E-0000-03D8-0CA5,dangereux,nathan,sb3,Expert,3.14%,21,30,5,159,BE,---,https://supermariomakerbookmark.nintendo.net/courses/2C9E-0000-03D8-0CA5
9E74-0000-03E6-F1B0,le groupe pour Amis+Friends,le groupe,sb3,Normal,19.80%,27,41,20,101,FR,---,https://supermariomakerbookmark.nintendo.net/courses/9E74-0000-03E6-F1B0
0D72-0000-03EC-17C3,こんなとこにいるはずもないのに,ひーちゃんHB,sb3,Expert,11.56%,20,34,23,199,JP,---,https://supermariomakerbookmark.nintendo.net/courses/0D72-0000-03EC-17C3
643A-0000-03DC-8710,Melas Grumpface Race,melasblack,sb3,Expert,1.19%,13,23,12,1011,US,---,https://supermariomakerbookmark.nintendo.net/courses/643A-0000-03DC-8710
AEB7-0000-03E6-F23C,Bounce!,Hae°ж°fly,sb3,Expert,3.00%,47,95,59,1967,JP,---,https://supermariomakerbookmark.nintendo.net/courses/AEB7-0000-03E6-F23C
5E5B-0000-03C3-A6D0,ケツバット！,ババさま,sb3,Expert,2.07%,61,96,29,1402,JP,---,https://supermariomakerbookmark.nintendo.net/courses/5E5B-0000-03C3-A6D0
19D2-0000-03EB-97BD,演奏あり♪今回はボス戦なので控えめですが隙を見つけるのがカギです,りょうたん♪,sb3,Expert,3.51%,12,18,4,114,JP,---,https://supermariomakerbookmark.nintendo.net/courses/19D2-0000-03EB-97BD
A18C-0000-03EA-836C,Pipe Seam Junction,Aiji,sb3,Super Expert,2.20%,14,25,8,364,CA,Theme,https://supermariomakerbookmark.nintendo.net/courses/A18C-0000-03EA-836C
E16E-0000-03EA-5C37,Complete this level      [Gio22],Gio22,sb3,Normal,9.78%,24,36,22,225,IT,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/E16E-0000-03EA-5C37
9461-0000-03EA-0A28,Puzzle 001: Leaves &#39;N&#39; Grinders,♪J-Wiz♪,sb3,Easy,42.86%,12,21,12,28,US,---,https://supermariomakerbookmark.nintendo.net/courses/9461-0000-03EA-0A28
28C3-0000-03E8-749D,Saveme&#39;s Last Level: Flicker Bar,SaveMe,sb3,Super Expert,0.52%,12,26,9,1740,US,---,https://supermariomakerbookmark.nintendo.net/courses/28C3-0000-03E8-749D
C79E-0000-03E6-39E4,The End of SMM as we know it,1 Molle,sb3,Expert,14.06%,36,61,44,313,DE,Theme,https://supermariomakerbookmark.nintendo.net/courses/C79E-0000-03E6-39E4
780F-0000-03E5-7E57,Daily Sip Of Oxygen,Lini,sb3,Expert,1.91%,34,81,44,2300,DE,---,https://supermariomakerbookmark.nintendo.net/courses/780F-0000-03E5-7E57
FC87-0000-03CB-825C,♪3スキンスピードラン♪時間に余裕あるよ! (^^)170sec,ともっちトマト,sb3,Expert,0.79%,12,20,1,126,JP,---,https://supermariomakerbookmark.nintendo.net/courses/FC87-0000-03CB-825C
3553-0000-03B7-46FC,Day Then Night Up Then Down #5,wilsonpenn,sb3,Expert,2.28%,12,28,18,790,US,---,https://supermariomakerbookmark.nintendo.net/courses/3553-0000-03B7-46FC
DCFF-0000-03AF-C32F,On the wings of Angels...,JP,sb3,Expert,2.82%,10,15,2,71,US,---,https://supermariomakerbookmark.nintendo.net/courses/DCFF-0000-03AF-C32F
C46C-0000-03D8-B815,Spring Field,Amariyo29,sb3,Super Expert,0.68%,33,76,29,4273,MX,---,https://supermariomakerbookmark.nintendo.net/courses/C46C-0000-03D8-B815
94C1-0000-03D5-6E96,mario bros 6-1,Myra86,sb3,Easy,64.00%,44,73,64,100,CA,---,https://supermariomakerbookmark.nintendo.net/courses/94C1-0000-03D5-6E96
9F27-0000-03E9-0F92,しゃがみ1マス入りθ,D3★はるか,sb3,Normal,10.17%,21,33,6,59,JP,---,https://supermariomakerbookmark.nintendo.net/courses/9F27-0000-03E9-0F92
6F1E-0000-03E9-A535,W2-1 Deep Sea Mountains[JLand♥♪],3DJerome3D,sb3,Expert,4.17%,19,32,8,192,DE,Traditional,https://supermariomakerbookmark.nintendo.net/courses/6F1E-0000-03E9-A535
326F-0000-03EB-EA50,Desert Megaflora,Kurtis,sb3,Easy,50.00%,11,28,22,44,CA,---,https://supermariomakerbookmark.nintendo.net/courses/326F-0000-03EB-EA50
0384-0000-03EC-601D,Clouds &amp; SpikeTops トゲメットと雲のお庭,つきこ,sb3,Easy,57.14%,9,15,12,21,JP,---,https://supermariomakerbookmark.nintendo.net/courses/0384-0000-03EC-601D
45E7-0000-03E5-9CD7,キング&amp;ディアンヌ!,ナギサチャン,sb3,Normal,32.26%,9,15,10,31,JP,---,https://supermariomakerbookmark.nintendo.net/courses/45E7-0000-03E5-9CD7
30EB-0000-039D-CCC4,item climing,theleech1,sb3,Expert,4.32%,43,74,13,301,US,---,https://supermariomakerbookmark.nintendo.net/courses/30EB-0000-039D-CCC4
BD24-0000-03EB-9A57,Speedrun -easy mode- 60 sec.,Himiko,sb3,Normal,11.00%,25,42,22,200,IT,---,https://supermariomakerbookmark.nintendo.net/courses/BD24-0000-03EB-9A57
EFD0-0000-03E0-4226,Ninja Warrior (Stage 2),Ryan,sb3,Expert,9.25%,25,39,26,281,US,---,https://supermariomakerbookmark.nintendo.net/courses/EFD0-0000-03E0-4226
AC6C-0000-03D5-EF84,BrcdeVG Special,Asher,sb3,Expert,3.41%,48,141,110,3227,MX,---,https://supermariomakerbookmark.nintendo.net/courses/AC6C-0000-03D5-EF84
6F0B-0000-03EC-EF9F,Open the Floodgates,TheWotch,sb3,Normal,15.56%,7,11,7,45,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/6F0B-0000-03EC-EF9F
A627-0000-03EC-2ECE,Out Of My Way!! (10 Sec),Trugg,sb3,Super Expert,0.36%,7,15,5,1388,SE,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/A627-0000-03EC-2ECE
CC5F-0000-03DD-8D43,Twitch Candy Machine 2.0,ScottieFox,sb3,Expert,6.82%,29,48,26,381,US,---,https://supermariomakerbookmark.nintendo.net/courses/CC5F-0000-03DD-8D43
1412-0000-03E8-5559,You Are a Cocho,Boris,sb3,Super Expert,0.07%,17,39,2,2868,MX,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/1412-0000-03E8-5559
02E0-0000-03D4-7366,LE TALENT FAÇON TROLL,nathan,sb3,Expert,0.87%,17,29,1,115,BE,---,https://supermariomakerbookmark.nintendo.net/courses/02E0-0000-03D4-7366
94C5-0000-03EC-8E40,We all MAKE the gameTHX +My code,heidimario,sb3,Easy,37.05%,65,109,83,224,US,---,https://supermariomakerbookmark.nintendo.net/courses/94C5-0000-03EC-8E40
1961-0000-03E8-671D,Uno màs: T-POSE 2,ScottieFox,sb3,Normal,7.26%,10,42,30,413,US,---,https://supermariomakerbookmark.nintendo.net/courses/1961-0000-03E8-671D
3C88-0000-03E4-4384,I ♥ Kaizo,J.Z.G.,sb3,Super Expert,0.63%,35,59,19,3018,US,---,https://supermariomakerbookmark.nintendo.net/courses/3C88-0000-03E4-4384
6DD2-0000-03E3-CB9E,donuts by donutboy,Donutboy,sb3,Super Expert,1.47%,15,28,14,950,DE,---,https://supermariomakerbookmark.nintendo.net/courses/6DD2-0000-03E3-CB9E
EBF4-0000-03D8-E64B,&quot;throw upwards&quot;,OGwold,sb3,Easy,28.13%,10,22,9,32,NO,---,https://supermariomakerbookmark.nintendo.net/courses/EBF4-0000-03D8-E64B
472F-0000-03DD-152C,Snwbear Takes Flight!,AngryLuigi,sb3,Expert,6.33%,23,40,21,332,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/472F-0000-03DD-152C
367F-0000-03E6-B798,Blue Cactus,CRFraud,sb3,Super Expert,0.10%,18,46,4,3878,US,---,https://supermariomakerbookmark.nintendo.net/courses/367F-0000-03E6-B798
34D1-0000-03E7-D3B4,クリボー－２　　クリボー遺跡の超文明！ロケット発射５秒前！！,あさひかんた,sb3,Expert,1.67%,13,21,1,60,JP,---,https://supermariomakerbookmark.nintendo.net/courses/34D1-0000-03E7-D3B4
78A8-0000-03EA-60DC,Speed Of Light (10 Sec),Trugg,sb3,Super Expert,0.36%,8,16,4,1113,SE,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/78A8-0000-03EA-60DC
1A18-0000-03E7-7EEC,Super Calm Bros 1-1 ,jacob,sb3,Super Expert,0.89%,32,60,21,2350,US,---,https://supermariomakerbookmark.nintendo.net/courses/1A18-0000-03E7-7EEC
41FA-0000-03E5-C722,Awkward Shell Jump,ScottieFox,sb3,Normal,19.28%,8,21,16,83,US,---,https://supermariomakerbookmark.nintendo.net/courses/41FA-0000-03E5-C722
2675-0000-03D1-E804,Raccoon Mario&#39;s Flight Training,CAD,sb3,Normal,13.79%,8,13,8,58,US,---,https://supermariomakerbookmark.nintendo.net/courses/2675-0000-03D1-E804
5986-0000-03AD-2C88,The Wiggler Trials!,Isaac,sb3,Expert,2.69%,16,29,17,632,US,---,https://supermariomakerbookmark.nintendo.net/courses/5986-0000-03AD-2C88
6897-0000-03E7-3268,juggle master v3,Donutboy,sb3,Super Expert,0.32%,11,20,2,625,DE,---,https://supermariomakerbookmark.nintendo.net/courses/6897-0000-03E7-3268
9DA6-0000-03E8-797A,ブラパ#5,だいちぃ,sb3,Super Expert,2.19%,14,23,5,228,JP,---,https://supermariomakerbookmark.nintendo.net/courses/9DA6-0000-03E8-797A
6834-0000-03E2-1365,Smb3 Speedrun (40 sec),Trugg,sb3,Expert,1.26%,17,39,14,1107,SE,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/6834-0000-03E2-1365
897D-0000-03C9-8D39,でか靴脱がしギミック,あき,sb3,Easy,23.53%,17,29,8,34,JP,---,https://supermariomakerbookmark.nintendo.net/courses/897D-0000-03C9-8D39
CCBD-0000-03CA-E6E0,押し花,ババさま,sb3,Super Expert,0.69%,52,90,14,2026,JP,---,https://supermariomakerbookmark.nintendo.net/courses/CCBD-0000-03CA-E6E0
12E1-0000-03DD-C6EA,Happy St. Patrick&#39;s Day Lads !,Newt82 ★2★,sb3,Normal,17.87%,47,79,42,235,US,---,https://supermariomakerbookmark.nintendo.net/courses/12E1-0000-03DD-C6EA
5FBF-0000-03EC-D1BE,possible problem,Bingo,sb3,Expert,4.17%,6,11,3,72,CA,---,https://supermariomakerbookmark.nintendo.net/courses/5FBF-0000-03EC-D1BE
5299-0000-03EC-3C19,It&#39;s Pretty Black And White,User,sb3,Normal,15.28%,6,12,11,72,FI,Traditional,https://supermariomakerbookmark.nintendo.net/courses/5299-0000-03EC-3C19
1489-0000-03EA-AE9B,水面、縦長コース、3DWORLDとかが楽しみ,たくみ,sb3,Normal,21.05%,6,11,4,19,JP,---,https://supermariomakerbookmark.nintendo.net/courses/1489-0000-03EA-AE9B
2100-0000-03EA-2883,ただのTASジャンじゃつまんないので高速確率TASジャンにしたw,♧風のみく♧,sb3,Expert,2.53%,15,31,8,316,JP,---,https://supermariomakerbookmark.nintendo.net/courses/2100-0000-03EA-2883
2098-0000-03E9-B328,Race To The Face-Navacado Story,Blood,sb3,Expert,1.85%,6,14,6,325,US,---,https://supermariomakerbookmark.nintendo.net/courses/2098-0000-03E9-B328
5F1C-0000-03E9-AA58,Punch Out!!,martijn,sb3,Normal,10.00%,12,25,15,150,NL,Traditional,https://supermariomakerbookmark.nintendo.net/courses/5F1C-0000-03E9-AA58
B3E9-0000-03E9-79AC,Mario 3 Mid Air #MWS,MRT♂Lokote,sb3,Normal,2.50%,6,13,6,240,MX,---,https://supermariomakerbookmark.nintendo.net/courses/B3E9-0000-03E9-79AC
17D0-0000-03E9-3339,Ride the platform v0.2,adri15squa,sb3,Expert,7.24%,9,17,11,152,ES,Theme,https://supermariomakerbookmark.nintendo.net/courses/17D0-0000-03E9-3339
CFA1-0000-03E5-5C70,Chomper Caravan (Coins Optional),jj boy,sw,Expert,2.43%,39,59,28,1152,US,---,https://supermariomakerbookmark.nintendo.net/courses/CFA1-0000-03E5-5C70
7806-0000-03EB-2756,Final Level: SMM2 Here we Come!,SMG24,sw,Expert,3.81%,12,18,11,289,US,---,https://supermariomakerbookmark.nintendo.net/courses/7806-0000-03EB-2756
E7FA-0000-03E8-3590,Took Me 2 Hours To Beat...,ληġэł,sw,Super Expert,0.00%,12,17,0,89,US,---,https://supermariomakerbookmark.nintendo.net/courses/E7FA-0000-03E8-3590
3766-0000-03E7-47DA,twinicarus 12 item challenge 1.4,kroolgamer,sw,Expert,1.52%,12,18,8,527,US,---,https://supermariomakerbookmark.nintendo.net/courses/3766-0000-03E7-47DA
B557-0000-03E4-B109,yoshilympics v4,Donutboy,sw,Super Expert,1.55%,33,49,22,1421,DE,---,https://supermariomakerbookmark.nintendo.net/courses/B557-0000-03E4-B109
F9CD-0000-03EB-B98E,No Sleep til the Subworld v2,Yesh,sw,Super Expert,1.03%,7,17,8,773,US,---,https://supermariomakerbookmark.nintendo.net/courses/F9CD-0000-03EB-B98E
9E78-0000-03EA-BEE8,Kazoo Cascades,The Alt,sw,Super Expert,0.65%,7,12,4,611,US,---,https://supermariomakerbookmark.nintendo.net/courses/9E78-0000-03EA-BEE8
D8CD-0000-03EA-7140,Let&#39;s　control shell#3　,ねむねむ,sw,Super Expert,0.77%,28,42,5,648,JP,---,https://supermariomakerbookmark.nintendo.net/courses/D8CD-0000-03EA-7140
C7F9-0000-03E8-74C9,higher Higher HIGHER,Queiroga,sw,Expert,6.47%,14,21,13,201,CA,---,https://supermariomakerbookmark.nintendo.net/courses/C7F9-0000-03E8-74C9
CDC3-0000-03EA-993E,ノーマル　コース　　ジャングル　と　探検で　　　(ボス有)　だよ,スピラン　やばす!!,sw,Normal,38.46%,9,14,10,26,JP,---,https://supermariomakerbookmark.nintendo.net/courses/CDC3-0000-03EA-993E
C502-0000-03E6-493E,¡¡¡Puro···#Team-No-Star#!!!,Jon,sw,Expert,0.60%,9,14,2,334,ES,---,https://supermariomakerbookmark.nintendo.net/courses/C502-0000-03E6-493E
1241-0000-03EA-8617,Can you beat my last SMM1 level?,steffimjau,sw,Super Expert,0.19%,22,49,3,1539,NO,---,https://supermariomakerbookmark.nintendo.net/courses/1241-0000-03EA-8617
3DC6-0000-03E7-F98B,Excavation Practice ♥♥,Groove,sw,Expert,0.00%,11,16,0,85,CA,---,https://supermariomakerbookmark.nintendo.net/courses/3DC6-0000-03E7-F98B
4B29-0000-03E4-5008,?,FXS/D5ゆき,sw,Super Expert,1.77%,11,16,7,396,JP,---,https://supermariomakerbookmark.nintendo.net/courses/4B29-0000-03E4-5008
9E42-0000-03EA-8C67,SMM2 Is My Waifu ,Lini,sw,Super Expert,1.34%,57,94,58,4319,DE,---,https://supermariomakerbookmark.nintendo.net/courses/9E42-0000-03EA-8C67
CAD7-0000-03D3-45B8,lil vertical speedrun,chess_w_c,sw,Expert,2.88%,13,20,8,278,US,---,https://supermariomakerbookmark.nintendo.net/courses/CAD7-0000-03D3-45B8
EC81-0000-03E9-FAF5,Swedish meatballs,[ks]Hail,sw,Super Expert,0.52%,15,29,11,2096,SE,---,https://supermariomakerbookmark.nintendo.net/courses/EC81-0000-03E9-FAF5
C621-0000-03EA-FEBE,Don&#39;t Forget To Bring A POW!,William,sw,Super Expert,1.13%,17,28,9,796,AU,---,https://supermariomakerbookmark.nintendo.net/courses/C621-0000-03EA-FEBE
7D2C-0000-03E7-A634,小型マップマリオ16　ボツネタの再利用,G　おにぎり,sw,Normal,17.56%,19,32,23,131,JP,---,https://supermariomakerbookmark.nintendo.net/courses/7D2C-0000-03E7-A634
FA76-0000-03E6-5F6C,Kick in the Door,Groove,sw,Expert,1.99%,19,38,22,1106,CA,---,https://supermariomakerbookmark.nintendo.net/courses/FA76-0000-03E6-5F6C
2E98-0000-03EB-B612,Try a little Kaizo (10s),Trokill,sw,Expert,1.44%,23,37,4,277,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/2E98-0000-03EB-B612
F86C-0000-03DF-D88E,Fire ball extreme,steffimjau,sw,Expert,6.25%,27,44,31,496,NO,---,https://supermariomakerbookmark.nintendo.net/courses/F86C-0000-03DF-D88E
296F-0000-03EC-A373,【没コース】　♥♡HONOKA(ほのか)♡♥ (その2),♪ほのか♪,sw,Expert,4.53%,35,53,12,265,JP,---,https://supermariomakerbookmark.nintendo.net/courses/296F-0000-03EC-A373
